baseline,label,cfcmt_gain_sec,relative_gain,ci95_low,ci95_high,bootstrap_probability_positive,los_angeles_gain_sec,jinan_gain_sec,collision_all_paired_noninferior,independent_target_city_count,bootstrap_replicates
fixed_time,Fixed time,189.41588765259485,0.5594375615808717,67.10557885926657,308.3213758784554,1.0,302.9047233550006,75.92705195018907,True,2,10000
h2oplus_style_dense_residual_mpc,Dense residual,9.981675294786498,0.06271925416230985,2.013614438831979,17.19078886558146,0.9843,8.462797894605444,11.500552694967524,True,2,10000
simulator_only_mpc,Simulator only,7.544806168631112,0.04814451913976644,-3.618092168704488,25.269551611060834,0.789,14.746556031145587,0.3430563061166225,True,2,10000
rigid_anchor_mpc,Rigid anchor,3.7474070444042695,0.02450659413918395,-8.749005818127387,15.7033123746951,0.7917,2.359307531184186,5.135506557624353,True,2,10000
phase_pressure,Phase pressure,-5.547022949704001,-0.03862296728232303,-9.54086893081272,-2.4524126603639305,0.0,-6.905919431663904,-4.188126467744098,True,2,10000
max_pressure,MaxPressure,-7.4298027774050865,-0.05241963330908704,-15.16735855742079,-1.5555207536204743,0.0,-12.525487664928221,-2.334117889881952,True,2,10000
