split,target_city,h2oplus_reward,cfcmt_reward,cfcmt_reward_gain,cfcmt_regret_ratio,cfcmt_headway_error_ratio,h2oplus_bunching_rate,cfcmt_bunching_rate,cfcmt_bunching_rate_ratio,h2oplus_large_gap_rate,cfcmt_large_gap_rate,cfcmt_large_gap_rate_ratio,cfcmt_hold_seconds_delta
leave_one_city_out_all::singapore_lta_all,Singapore,-0.3337889029760189,-0.3336924231313957,9.647984462318737e-05,0.8959311579685487,1.000693426928597,0.002398093105844206,0.0023958413752283897,0.9990610328638498,0.0016315396690599346,0.0016315396690599346,1.0,-0.35970431560256344
leave_one_city_out_all::austin_capmetro_all,Austin / CapMetro,-0.33263505021329753,-0.33198324043505245,0.0006518097782450827,0.8750012254851525,0.9994844870990023,2.449463696369637e-05,0.0,0.0,5.41460396039604e-05,0.0,0.0,0.39089573019801804
leave_one_city_out_all::halifax_transit_all,Halifax Transit,-0.3306840485548299,-0.33121656170093067,-0.0005325131461007548,1.1112741696979653,0.9997902285546771,4.653816129225965e-05,4.353569927340419e-05,0.9354838709677419,4.653816129225965e-05,4.653816129225965e-05,1.0,1.4813547108629077
leave_one_city_out_all::mbta_all,MBTA,-0.3428691728084694,-0.3379899138754503,0.004879258933019104,0.6200887529720658,0.9966875598085302,0.0005599570850870677,0.0003581744656268053,0.6396462785556374,0.0007852603779813486,0.00024923660972187836,0.3173935890698896,-1.132050012379299
